location,section,level / floor,trade,state,start_date,complete_date,capture_date
Zone 2-USS Yard-Module17,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module17,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module17,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/24,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module16,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/24,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module15,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/19,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2--USS Yard-Module14,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/19,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module13,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/19,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module12,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/19,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module11,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module10,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module9,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/15,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module8,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/07/09,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module7,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module6,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module5,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module4,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/10,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module3,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/05,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-USS Yard-Module2,Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,2025/06/04,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Concrete Pour,complete,,,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 1-USS Yard-Module1,Zone 1,,Electrical Yard 96 Equipment Placement,in progress,,2025/05/30,2025/05/23
Zone 4-MCP-7,Zone 4,,Backfill,not started,,,2025/05/23
Zone 4-MCP-7,Zone 4,,Concrete Formwork,not started,,,2025/05/23
Zone 4-MCP-7,Zone 4,,Concrete Pour,not started,,,2025/05/23
Zone 4-MCP-7,Zone 4,,Concrete Rebar,not started,,,2025/05/23
Zone 4-MCP-7,Zone 4,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 3-MCP-6,Zone 3,,Backfill,not started,,,2025/05/23
Zone 3-MCP-6,Zone 3,,Concrete Formwork,not started,2025/06/15,2025/06/19,2025/05/23
Zone 3-MCP-6,Zone 3,,Concrete Pour,not started,,,2025/05/23
Zone 3-MCP-6,Zone 3,,Concrete Rebar,not started,2025/06/15,2025/06/19,2025/05/23
Zone 3-MCP-6,Zone 3,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 3-MCP-5,Zone 3,,Backfill,not started,,,2025/05/23
Zone 3-MCP-5,Zone 3,,Concrete Formwork,not started,2025/06/10,2025/06/15,2025/05/23
Zone 3-MCP-5,Zone 3,,Concrete Pour,not started,,,2025/05/23
Zone 3-MCP-5,Zone 3,,Concrete Rebar,not started,,,2025/05/23
Zone 3-MCP-5,Zone 3,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 2-MCP-4,Zone 2,,Backfill,not started,2025/06/04,2025/06/05,2025/05/23
Zone 2-MCP-4,Zone 2,,Concrete Formwork,not started,2025/06/10,2025/06/15,2025/05/23
Zone 2-MCP-4,Zone 2,,Concrete Pour,not started,,,2025/05/23
Zone 2-MCP-4,Zone 2,,Concrete Rebar,not started,2025/06/10,2025/06/15,2025/05/23
Zone 2-MCP-4,Zone 2,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 2-MCP-3,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-MCP-3,Zone 2,,Concrete Formwork,not started,,,2025/05/23
Zone 2-MCP-3,Zone 2,,Concrete Pour,not started,,,2025/05/23
Zone 2-MCP-3,Zone 2,,Concrete Rebar,not started,,,2025/05/23
Zone 2-MCP-3,Zone 2,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 1-MCP-2,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-MCP-2,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-MCP-2,Zone 1,,Concrete Pour,not started,,,2025/05/23
Zone 1-MCP-2,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-MCP-2,Zone 1,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 1-MCP-1,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-MCP-1,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-MCP-1,Zone 1,,Concrete Pour,not started,,,2025/05/23
Zone 1-MCP-1,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-MCP-1,Zone 1,,Mechanical Yard - Equipment Placement,not started,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Backfill,complete,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Concrete Formwork,complete,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Concrete Pour,complete,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Concrete Rebar,complete,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 6-Gen Yard-Pad18,Zone 6,,Generator Placement,not started,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Backfill,complete,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Formwork,complete,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Pour,complete,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Rebar,complete,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 6-Gen Yard-Pad17,Zone 6,,Generator Placement,not started,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Backfill,complete,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Formwork,complete,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Pour,complete,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Rebar,complete,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 6-Gen Yard-Pad16,Zone 6,,Generator Placement,not started,2025/08/13,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Backfill,complete,,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Formwork,complete,,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Pour,complete,,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Rebar,complete,,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 5-Gen Yard-Pad15,Zone 5,,Generator Placement,not started,2025/08/07,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Backfill,complete,,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Formwork,complete,,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Pour,complete,,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Rebar,complete,,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 5-Gen Yard-Pad14,Zone 5,,Generator Placement,not started,2025/08/01,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Backfill,complete,,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Formwork,complete,,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Pour,complete,,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Rebar,complete,,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 5-Gen Yard-Pad13,Zone 5,,Generator Placement,not started,2025/07/24,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Backfill,complete,,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Formwork,complete,,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Pour,complete,,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Rebar,complete,,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 4-Gen Yard-Pad12,Zone 4,,Generator Placement,not started,2025/08/07,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Backfill,complete,,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Formwork,complete,,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Pour,complete,,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Rebar,complete,,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 4-Gen Yard-Pad11,Zone 4,,Generator Placement,not started,2025/07/19,2025/08/12,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Backfill,complete,,,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Formwork,complete,,,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Pour,complete,,,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Rebar,complete,,,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 4-Gen Yard-Pad10,Zone 4,,Generator Placement,not started,2025/07/09,2025/08/01,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Backfill,complete,,,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Formwork,complete,,,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Pour,complete,,,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Rebar,complete,,,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 3-Gen Yard-Pad9,Zone 3,,Generator Placement,not started,2025/07/01,2025/07/22,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Backfill,complete,,,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Formwork,complete,,,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Pour,complete,,,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Rebar,complete,,,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 3-Gen Yard-Pad8,Zone 3,,Generator Placement,not started,2025/06/24,2025/07/09,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Backfill,complete,,,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Formwork,complete,,,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Pour,complete,,,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Rebar,complete,,,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 3-Gen Yard-Pad7,Zone 3,,Generator Placement,not started,2025/06/19,2025/07/09,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-Gen Yard-Pad6,Zone 2,,Generator Placement,not started,2025/06/19,2025/07/02,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-Gen Yard-Pad5,Zone 2,,Generator Placement,not started,2025/06/10,2025/06/27,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Backfill,complete,,,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Formwork,complete,,,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Pour,complete,,,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Rebar,complete,,,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 2-Gen Yard-Pad4,Zone 2,,Generator Placement,not started,2025/06/04,2025/06/24,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Pour,complete,,,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 1-Gen Yard-Pad3,Zone 1,,Generator Placement,not started,2025/05/30,2025/06/19,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Pour,complete,,,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 1-Gen Yard-Pad2,Zone 1,,Generator Placement,in progress,,2025/06/05,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Pour,complete,,,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/05/23
Zone 1-Gen Yard-Pad1,Zone 1,,Generator Placement,in progress,,2025/06/10,2025/05/23
Zone 5-USS 6,Zone 5,,Backfill,not started,,,2025/05/23
Zone 5-USS 6,Zone 5,,Concrete Formwork,not started,2025/06/15,2025/07/01,2025/05/23
Zone 5-USS 6,Zone 5,,Concrete Pour,not started,2025/06/15,2025/07/01,2025/05/23
Zone 5-USS 6,Zone 5,,Concrete Rebar,not started,2025/06/10,2025/06/27,2025/05/23
Zone 4-USS 5,Zone 4,,Backfill,not started,2025/06/10,2025/06/15,2025/05/23
Zone 4-USS 5,Zone 4,,Concrete Formwork,not started,2025/06/05,2025/06/19,2025/05/23
Zone 4-USS 5,Zone 4,,Concrete Pour,not started,2025/06/10,2025/06/24,2025/05/23
Zone 4-USS 5,Zone 4,,Concrete Rebar,not started,2025/06/04,2025/06/19,2025/05/23
Zone 3-USS 4,Zone 3,,Backfill,not started,,,2025/05/23
Zone 3-USS 4,Zone 3,,Concrete Formwork,not started,2025/05/30,2025/06/19,2025/05/23
Zone 3-USS 4,Zone 3,,Concrete Pour,not started,2025/05/30,2025/06/19,2025/05/23
Zone 3-USS 4,Zone 3,,Concrete Rebar,not started,2025/05/30,2025/06/19,2025/05/23
Zone 1-USS 1,Zone 1,,Backfill,complete,,,2025/05/23
Zone 1-USS 1,Zone 1,,Concrete Formwork,complete,,,2025/05/23
Zone 1-USS 1,Zone 1,,Concrete Pour,in progress,,2025/05/30,2025/05/23
Zone 1-USS 1,Zone 1,,Concrete Rebar,complete,,,2025/05/23
Zone 2-USS 3,Zone 2,,Backfill,in progress,,2025/05/30,2025/05/23
Zone 2-USS 3,Zone 2,,Concrete Formwork,in progress,,2025/05/30,2025/05/23
Zone 2-USS 3,Zone 2,,Concrete Pour,in progress,,2025/06/10,2025/05/23
Zone 2-USS 3,Zone 2,,Concrete Rebar,in progress,,2025/05/30,2025/05/23
Zone 2-Conveyance 1,Zone 2,,Backfill,not started,,,2025/05/23
Zone 2-Conveyance 1,Zone 2,,Concrete Formwork,not started,2025/08/01,2025/08/13,2025/05/23
Zone 2-Conveyance 1,Zone 2,,Concrete Pour,not started,,,2025/05/23
Zone 2-Conveyance 1,Zone 2,,Concrete Rebar,not started,2025/08/07,2025/08/13,2025/05/23
Zone 2-Conveyance 1,Zone 2,,Conveyance,not started,2025/07/09,,2025/05/23
Zone 1-Conveyance,Zone 1,,Backfill,not started,2025/07/24,,2025/05/23
Zone 1-Conveyance,Zone 1,,Concrete Formwork,not started,,,2025/05/23
Zone 1-Conveyance,Zone 1,,Concrete Pour,not started,,,2025/05/23
Zone 1-Conveyance,Zone 1,,Concrete Rebar,not started,,,2025/05/23
Zone 1-Conveyance,Zone 1,,Conveyance,not started,2025/07/09,,2025/05/23
Booster Pump System,Booster Pump System,,Backfill,not started,2025/07/09,2025/08/01,2025/05/23
Booster Pump System,Booster Pump System,,Booster Pump System Installation,not started,,,2025/05/23
Booster Pump System,Booster Pump System,,Concrete Formwork,not started,2025/07/09,2025/08/01,2025/05/23
Booster Pump System,Booster Pump System,,Concrete Pour,not started,2025/08/01,2025/08/07,2025/05/23
Booster Pump System,Booster Pump System,,Concrete Rebar,not started,2025/07/19,2025/08/01,2025/05/23
Fire Pump House,Fire Pump House,,Backfill,not started,,,2025/05/23
Fire Pump House,Fire Pump House,,Booster Pump System Installation,not started,,,2025/05/23
Fire Pump House,Fire Pump House,,Concrete Formwork,not started,,,2025/05/23
Fire Pump House,Fire Pump House,,Concrete Pour,not started,,,2025/05/23
Fire Pump House,Fire Pump House,,Concrete Rebar,not started,,,2025/05/23
MYD-Tank Yard,MYD,,Backfill,complete,,,2025/05/23
MYD-Tank Yard,MYD,,Concrete Formwork,in progress,,2025/06/15,2025/05/23
