location,section,level / floor,trade,state,start_date,complete_date,capture_date
"Zone 2, Location 9",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 9",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 10",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 11",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 12",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 13",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 14",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 15",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 16",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 17",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 18",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 19",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 20",Zone 2,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Concrete Pour,complete,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 1, Location 4",Zone 1,,Electrical Yard 96 Equipment Placement,in progress,,,2023/07/23
"Zone 4, Location 2",Zone 4,,Backfill,not started,,,2023/07/23
"Zone 4, Location 2",Zone 4,,Concrete Formwork,not started,,,2023/07/23
"Zone 4, Location 2",Zone 4,,Concrete Pour,not started,,,2023/07/23
"Zone 4, Location 2",Zone 4,,Concrete Rebar,not started,,,2023/07/23
"Zone 4, Location 2",Zone 4,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 3, Location 7",Zone 3,,Backfill,not started,,,2023/07/23
"Zone 3, Location 7",Zone 3,,Concrete Formwork,not started,,,2023/07/23
"Zone 3, Location 7",Zone 3,,Concrete Pour,not started,,,2023/07/23
"Zone 3, Location 7",Zone 3,,Concrete Rebar,not started,,,2023/07/23
"Zone 3, Location 7",Zone 3,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 3, Location 8",Zone 3,,Backfill,not started,,,2023/07/23
"Zone 3, Location 8",Zone 3,,Concrete Formwork,not started,,,2023/07/23
"Zone 3, Location 8",Zone 3,,Concrete Pour,not started,,,2023/07/23
"Zone 3, Location 8",Zone 3,,Concrete Rebar,not started,,,2023/07/23
"Zone 3, Location 8",Zone 3,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 2, Location 21",Zone 2,,Backfill,not started,,,2023/07/23
"Zone 2, Location 21",Zone 2,,Concrete Formwork,not started,,,2023/07/23
"Zone 2, Location 21",Zone 2,,Concrete Pour,not started,,,2023/07/23
"Zone 2, Location 21",Zone 2,,Concrete Rebar,not started,,,2023/07/23
"Zone 2, Location 21",Zone 2,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 2, Location 22",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 22",Zone 2,,Concrete Formwork,not started,,,2023/07/23
"Zone 2, Location 22",Zone 2,,Concrete Pour,not started,,,2023/07/23
"Zone 2, Location 22",Zone 2,,Concrete Rebar,not started,,,2023/07/23
"Zone 2, Location 22",Zone 2,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 1, Location 5",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 5",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 5",Zone 1,,Concrete Pour,not started,,,2023/07/23
"Zone 1, Location 5",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 5",Zone 1,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 1, Location 6",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 6",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 6",Zone 1,,Concrete Pour,not started,,,2023/07/23
"Zone 1, Location 6",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 6",Zone 1,,Mechanical Yard - Equipment Placement,not started,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Backfill,complete,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Concrete Formwork,complete,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Concrete Pour,complete,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Concrete Rebar,complete,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 6, Location 8",Zone 6,,Generator Placement,not started,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Backfill,complete,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Concrete Formwork,complete,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Concrete Pour,complete,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Concrete Rebar,complete,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 6, Location 9",Zone 6,,Generator Placement,not started,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Backfill,complete,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Concrete Formwork,complete,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Concrete Pour,complete,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Concrete Rebar,complete,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 6, Location 10",Zone 6,,Generator Placement,not started,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Backfill,complete,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Concrete Formwork,complete,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Concrete Pour,complete,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Concrete Rebar,complete,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 5, Location 8",Zone 5,,Generator Placement,not started,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Backfill,complete,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Concrete Formwork,complete,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Concrete Pour,complete,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Concrete Rebar,complete,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 5, Location 9",Zone 5,,Generator Placement,not started,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Backfill,complete,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Concrete Formwork,complete,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Concrete Pour,complete,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Concrete Rebar,complete,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 5, Location 10",Zone 5,,Generator Placement,not started,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Backfill,complete,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Concrete Formwork,complete,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Concrete Pour,complete,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Concrete Rebar,complete,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 4, Location 3",Zone 4,,Generator Placement,not started,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Backfill,complete,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Concrete Formwork,complete,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Concrete Pour,complete,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Concrete Rebar,complete,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 4, Location 4",Zone 4,,Generator Placement,not started,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Backfill,complete,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Concrete Formwork,complete,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Concrete Pour,complete,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Concrete Rebar,complete,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 4, Location 5",Zone 4,,Generator Placement,not started,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Backfill,complete,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Concrete Formwork,complete,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Concrete Pour,complete,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Concrete Rebar,complete,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 3, Location 9",Zone 3,,Generator Placement,not started,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Backfill,complete,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Concrete Formwork,complete,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Concrete Pour,complete,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Concrete Rebar,complete,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 3, Location 10",Zone 3,,Generator Placement,not started,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Backfill,complete,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Concrete Formwork,complete,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Concrete Pour,complete,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Concrete Rebar,complete,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 3, Location 11",Zone 3,,Generator Placement,not started,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 23",Zone 2,,Generator Placement,not started,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 24",Zone 2,,Generator Placement,not started,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Backfill,complete,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Concrete Formwork,complete,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Concrete Pour,complete,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 2, Location 25",Zone 2,,Generator Placement,not started,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Concrete Pour,complete,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 1, Location 7",Zone 1,,Generator Placement,not started,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Concrete Pour,complete,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 1, Location 8",Zone 1,,Generator Placement,in progress,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Concrete Pour,complete,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Electrical Yard Equipment Conduit,not started,,,2023/07/23
"Zone 1, Location 9",Zone 1,,Generator Placement,in progress,,,2023/07/23
"Zone 5, Location 11",Zone 5,,Backfill,not started,,,2023/07/23
"Zone 5, Location 11",Zone 5,,Concrete Formwork,not started,,,2023/07/23
"Zone 5, Location 11",Zone 5,,Concrete Pour,not started,,,2023/07/23
"Zone 5, Location 11",Zone 5,,Concrete Rebar,not started,,,2023/07/23
"Zone 4, Location 6",Zone 4,,Backfill,not started,,,2023/07/23
"Zone 4, Location 6",Zone 4,,Concrete Formwork,not started,,,2023/07/23
"Zone 4, Location 6",Zone 4,,Concrete Pour,not started,,,2023/07/23
"Zone 4, Location 6",Zone 4,,Concrete Rebar,not started,,,2023/07/23
"Zone 3, Location 12",Zone 3,,Backfill,not started,,,2023/07/23
"Zone 3, Location 12",Zone 3,,Concrete Formwork,not started,,,2023/07/23
"Zone 3, Location 12",Zone 3,,Concrete Pour,not started,,,2023/07/23
"Zone 3, Location 12",Zone 3,,Concrete Rebar,not started,,,2023/07/23
"Zone 1, Location 10",Zone 1,,Backfill,complete,,,2023/07/23
"Zone 1, Location 10",Zone 1,,Concrete Formwork,complete,,,2023/07/23
"Zone 1, Location 10",Zone 1,,Concrete Pour,in progress,,,2023/07/23
"Zone 1, Location 10",Zone 1,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 26",Zone 2,,Backfill,in progress,,,2023/07/23
"Zone 2, Location 26",Zone 2,,Concrete Formwork,in progress,,,2023/07/23
"Zone 2, Location 26",Zone 2,,Concrete Pour,in progress,,,2023/07/23
"Zone 2, Location 26",Zone 2,,Concrete Rebar,in progress,,,2023/07/23
"Zone 2, Location 27",Zone 2,,Backfill,not started,,,2023/07/23
"Zone 2, Location 27",Zone 2,,Concrete Formwork,not started,,,2023/07/23
"Zone 2, Location 27",Zone 2,,Concrete Pour,not started,,,2023/07/23
"Zone 2, Location 27",Zone 2,,Concrete Rebar,not started,,,2023/07/23
"Zone 2, Location 27",Zone 2,,Conveyance,not started,,,2023/07/23
"Zone 1, Location 11",Zone 1,,Backfill,not started,,,2023/07/23
"Zone 1, Location 11",Zone 1,,Concrete Formwork,not started,,,2023/07/23
"Zone 1, Location 11",Zone 1,,Concrete Pour,not started,,,2023/07/23
"Zone 1, Location 11",Zone 1,,Concrete Rebar,not started,,,2023/07/23
"Zone 1, Location 11",Zone 1,,Conveyance,not started,,,2023/07/23
"Booster Pump System, Location 1",Booster Pump System,,Backfill,not started,,,2023/07/23
"Booster Pump System, Location 1",Booster Pump System,,Booster Pump System Installation,not started,,,2023/07/23
"Booster Pump System, Location 1",Booster Pump System,,Concrete Formwork,not started,,,2023/07/23
"Booster Pump System, Location 1",Booster Pump System,,Concrete Pour,not started,,,2023/07/23
"Booster Pump System, Location 1",Booster Pump System,,Concrete Rebar,not started,,,2023/07/23
"Fire Pump House, Location 1",Fire Pump House,,Backfill,not started,,,2023/07/23
"Fire Pump House, Location 1",Fire Pump House,,Booster Pump System Installation,not started,,,2023/07/23
"Fire Pump House, Location 1",Fire Pump House,,Concrete Formwork,not started,,,2023/07/23
"Fire Pump House, Location 1",Fire Pump House,,Concrete Pour,not started,,,2023/07/23
"Fire Pump House, Location 1",Fire Pump House,,Concrete Rebar,not started,,,2023/07/23
"MYD, Location 1",MYD,,Backfill,complete,,,2023/07/23
"MYD, Location 1",MYD,,Concrete Formwork,in progress,,,2023/07/23
"MYD, Location 1",MYD,,Concrete Pour,in progress,,,2023/07/23
"MYD, Location 1",MYD,,Concrete Rebar,in progress,,,2023/07/23
"MYD, Location 1",MYD,,MWT Installation,not started,,,2023/07/23
"Loading Dock, Location 1",Loading Dock,,Backfill,complete,,,2023/07/23
"Loading Dock, Location 1",Loading Dock,,Concrete Formwork,complete,,,2023/07/23
"Loading Dock, Location 1",Loading Dock,,Concrete Pour,complete,,,2023/07/23
"Loading Dock, Location 1",Loading Dock,,Concrete Rebar,complete,,,2023/07/23
"Zone 2, Location 28",Zone 2,,Backfill,not started,,,2023/07/23
"Zone 2, Location 28",Zone 2,,Concrete Formwork,not started,,,2023/07/23
"Zone 2, Location 28",Zone 2,,Concrete Pour,not started,,,2023/07/23
"Zone 2, Location 28",Zone 2,,Concrete Rebar,not started,,,2023/07/23
"Zone 2, Location 28",Zone 2,,Conveyance,not started,,,2023/07/23
"Zone 1, Location 12",Zone 1,,Backfill,not started,,,2023/07/23
"Zone 1, Location 12",Zone 1,,Concrete Formwork,not started,,,2023/07/23
"Zone 1, Location 12",Zone 1,,Concrete Pour,not started,,,2023/07/23
"Zone 1, Location 12",Zone 1,,Concrete Rebar,not started,,,2023/07/23
"Zone 1, Location 12",Zone 1,,Conveyance,not started,,,2023/07/23
