"date","locationId","trade","status"
"2020-10-15","68b36d776244a70cf6b13b7c","Concrete Formwork","not started"
"2020-10-15","68b36d776244a70cf6b13b7c","Concrete Rebar","not started"
"2020-10-15","68b36d776244a70cf6b13b7c","Concrete Foundation Pour","not started"
"2020-10-15","68b36d776244a70cf6b13b7c","Roofing Insulation","not started"
"2020-10-15","68b36d776244a70cf6b13b7c","Roofing Membrane","not started"
"2020-10-15","68b36d52dfb1531431942889","Excavation","complete"
"2020-10-15","68b36d52dfb1531431942889","Batterboards","not started"
"2020-10-15","68b36d52dfb1531431942889","Vapor Barrier","not started"
"2020-10-15","68b36d52dfb1531431942889","Underground Utilities","not started"
"2020-10-15","68b36d52dfb1531431942889","Structural Steel","not started"
"2020-10-15","68b36d52dfb1531431942889","Roofing","not started"
"2020-10-15","68b36d52dfb1531431942889","Roof HVAC Units","not started"
"2020-10-15","68b36d52dfb1531431942889","Roof HVAC Piping","not started"
"2020-10-15","68b36d52dfb1531431942889","Tilt-Up Wall Panels","not started"
"2020-10-15","68b36d52dfb1531431942889","Structural Piles","not started"
"2020-10-15","68b36d52dfb1531431942889","Concrete Pour","not started"
"2020-10-15","68b36d52dfb1531431942889","Concrete Formwork","not started"
"2020-10-15","68b36d52dfb1531431942889","Concrete Rebar","not started"
"2020-10-15","68b36d52dfb1531431942889","Concrete Foundation Pour","not started"
"2020-10-15","68b36d52dfb1531431942889","Roofing Insulation","not started"
"2020-10-15","68b36d52dfb1531431942889","Roofing Membrane","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Excavation","in progress"
"2020-10-15","68b36a2262f5c1297c0913d3","Batterboards","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Vapor Barrier","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Underground Utilities","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Structural Steel","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Roofing","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Roof HVAC Units","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Roof HVAC Piping","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Tilt-Up Wall Panels","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Structural Piles","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Concrete Pour","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Concrete Formwork","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Concrete Rebar","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Concrete Foundation Pour","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Roofing Insulation","not started"
"2020-10-15","68b36a2262f5c1297c0913d3","Roofing Membrane","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Excavation","in progress"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Batterboards","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Vapor Barrier","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Underground Utilities","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Structural Steel","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Roofing","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Roof HVAC Units","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Roof HVAC Piping","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Tilt-Up Wall Panels","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Structural Piles","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Concrete Pour","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Concrete Formwork","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Concrete Rebar","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Concrete Foundation Pour","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Roofing Insulation","not started"
"2020-10-15","68881ef9cbdd5a6f740a1e55","Roofing Membrane","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Excavation","in progress"
"2020-10-15","68881eaf5ecfb6cf31709226","Batterboards","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Vapor Barrier","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Underground Utilities","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Structural Steel","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Roofing","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Roof HVAC Units","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Roof HVAC Piping","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Tilt-Up Wall Panels","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Structural Piles","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Concrete Pour","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Concrete Formwork","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Concrete Rebar","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Concrete Foundation Pour","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Roofing Insulation","not started"
"2020-10-15","68881eaf5ecfb6cf31709226","Roofing Membrane","not started"
"2020-10-15","68881c0d9c359a7c21399336","Excavation","in progress"
"2020-10-15","68881c0d9c359a7c21399336","Batterboards","not started"
"2020-10-15","68881c0d9c359a7c21399336","Vapor Barrier","not started"
"2020-10-15","68881c0d9c359a7c21399336","Underground Utilities","not started"
"2020-10-15","68881c0d9c359a7c21399336","Structural Steel","not started"
"2020-10-15","68881c0d9c359a7c21399336","Roofing","not started"
"2020-10-15","68881c0d9c359a7c21399336","Roof HVAC Units","not started"
"2020-10-15","68881c0d9c359a7c21399336","Roof HVAC Piping","not started"
"2020-10-15","68881c0d9c359a7c21399336","Tilt-Up Wall Panels","not started"
"2020-10-15","68881c0d9c359a7c21399336","Structural Piles","not started"
"2020-10-15","68881c0d9c359a7c21399336","Concrete Pour","not started"
"2020-10-15","68881c0d9c359a7c21399336","Concrete Formwork","not started"
"2020-10-15","68881c0d9c359a7c21399336","Concrete Rebar","not started"
"2020-10-15","68881c0d9c359a7c21399336","Concrete Foundation Pour","not started"
"2020-10-15","68881c0d9c359a7c21399336","Roofing Insulation","not started"
"2020-10-15","68881c0d9c359a7c21399336","Roofing Membrane","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Excavation","in progress"
"2020-10-15","68881af3cbdd5a6f740a1e42","Batterboards","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Vapor Barrier","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Underground Utilities","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Structural Steel","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Roofing","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Roof HVAC Units","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Roof HVAC Piping","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Tilt-Up Wall Panels","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Structural Piles","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Concrete Pour","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Concrete Formwork","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Concrete Rebar","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Concrete Foundation Pour","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Roofing Insulation","not started"
"2020-10-15","68881af3cbdd5a6f740a1e42","Roofing Membrane","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Excavation","in progress"
"2020-10-15","68881aace1e8315beb8dbf32","Batterboards","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Vapor Barrier","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Underground Utilities","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Structural Steel","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Roofing","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Roof HVAC Units","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Roof HVAC Piping","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Tilt-Up Wall Panels","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Structural Piles","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Concrete Pour","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Concrete Formwork","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Concrete Rebar","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Concrete Foundation Pour","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Roofing Insulation","not started"
"2020-10-15","68881aace1e8315beb8dbf32","Roofing Membrane","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Excavation","in progress"
"2020-10-15","688819c084c0ccb3af37ee44","Batterboards","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Vapor Barrier","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Underground Utilities","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Structural Steel","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Roofing","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Roof HVAC Units","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Roof HVAC Piping","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Tilt-Up Wall Panels","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Structural Piles","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Concrete Pour","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Concrete Formwork","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Concrete Rebar","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Concrete Foundation Pour","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Roofing Insulation","not started"
"2020-10-15","688819c084c0ccb3af37ee44","Roofing Membrane","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Excavation","in progress"
"2020-10-15","68881865a0f3c54a3f9fed31","Batterboards","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Vapor Barrier","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Underground Utilities","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Structural Steel","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Roofing","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Roof HVAC Units","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Roof HVAC Piping","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Tilt-Up Wall Panels","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Structural Piles","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Concrete Pour","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Concrete Formwork","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Concrete Rebar","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Concrete Foundation Pour","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Roofing Insulation","not started"
"2020-10-15","68881865a0f3c54a3f9fed31","Roofing Membrane","not started"
"2020-10-15","688817b5587882b7457d5719","Excavation","in progress"
"2020-10-15","688817b5587882b7457d5719","Batterboards","not started"
"2020-10-15","688817b5587882b7457d5719","Vapor Barrier","not started"
"2020-10-15","688817b5587882b7457d5719","Underground Utilities","not started"
"2020-10-15","688817b5587882b7457d5719","Structural Steel","not started"
"2020-10-15","688817b5587882b7457d5719","Roofing","not started"
"2020-10-15","688817b5587882b7457d5719","Roof HVAC Units","not started"
"2020-10-15","688817b5587882b7457d5719","Roof HVAC Piping","not started"
"2020-10-15","688817b5587882b7457d5719","Tilt-Up Wall Panels","not started"
"2020-10-15","688817b5587882b7457d5719","Structural Piles","not started"
"2020-10-15","688817b5587882b7457d5719","Concrete Pour","not started"
"2020-10-15","688817b5587882b7457d5719","Concrete Formwork","not started"
"2020-10-15","688817b5587882b7457d5719","Concrete Rebar","not started"
"2020-10-15","688817b5587882b7457d5719","Concrete Foundation Pour","not started"
"2020-10-15","688817b5587882b7457d5719","Roofing Insulation","not started"
"2020-10-15","688817b5587882b7457d5719","Roofing Membrane","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Excavation","in progress"
"2020-10-15","688816b1880b7b96b2e501b6","Batterboards","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Vapor Barrier","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Underground Utilities","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Structural Steel","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Roofing","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Roof HVAC Units","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Roof HVAC Piping","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Tilt-Up Wall Panels","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Structural Piles","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Concrete Pour","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Concrete Formwork","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Concrete Rebar","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Concrete Foundation Pour","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Roofing Insulation","not started"
"2020-10-15","688816b1880b7b96b2e501b6","Roofing Membrane","not started"
"2020-10-15","6888113f3332fd44fd149711","Excavation","in progress"
"2020-10-15","6888113f3332fd44fd149711","Batterboards","not started"
"2020-10-15","6888113f3332fd44fd149711","Vapor Barrier","not started"
"2020-10-15","6888113f3332fd44fd149711","Underground Utilities","not started"
"2020-10-15","6888113f3332fd44fd149711","Structural Steel","not started"
"2020-10-15","6888113f3332fd44fd149711","Roofing","not started"
"2020-10-15","6888113f3332fd44fd149711","Roof HVAC Units","not started"
"2020-10-15","6888113f3332fd44fd149711","Roof HVAC Piping","not started"
"2020-10-15","6888113f3332fd44fd149711","Tilt-Up Wall Panels","not started"
"2020-10-15","6888113f3332fd44fd149711","Structural Piles","not started"
"2020-10-15","6888113f3332fd44fd149711","Concrete Pour","not started"
"2020-10-15","6888113f3332fd44fd149711","Concrete Formwork","not started"
"2020-10-15","6888113f3332fd44fd149711","Concrete Rebar","not started"
"2020-10-15","6888113f3332fd44fd149711","Concrete Foundation Pour","not started"
"2020-10-15","6888113f3332fd44fd149711","Roofing Insulation","not started"
"2020-10-15","6888113f3332fd44fd149711","Roofing Membrane","not started"
"2020-10-15","68880e35587882b7457d5701","Excavation","in progress"
"2020-10-15","68880e35587882b7457d5701","Batterboards","not started"
"2020-10-15","68880e35587882b7457d5701","Vapor Barrier","not started"
"2020-10-15","68880e35587882b7457d5701","Underground Utilities","not started"
"2020-10-15","68880e35587882b7457d5701","Structural Steel","not started"
"2020-10-15","68880e35587882b7457d5701","Roofing","not started"
"2020-10-15","68880e35587882b7457d5701","Roof HVAC Units","not started"
"2020-10-15","68880e35587882b7457d5701","Roof HVAC Piping","not started"
"2020-10-15","68880e35587882b7457d5701","Tilt-Up Wall Panels","not started"
"2020-10-15","68880e35587882b7457d5701","Structural Piles","not started"
"2020-10-15","68880e35587882b7457d5701","Concrete Pour","not started"
"2020-10-15","68880e35587882b7457d5701","Concrete Formwork","not started"
"2020-10-15","68880e35587882b7457d5701","Concrete Rebar","not started"
"2020-10-15","68880e35587882b7457d5701","Concrete Foundation Pour","not started"
"2020-10-15","68880e35587882b7457d5701","Roofing Insulation","not started"
"2020-10-15","68880e35587882b7457d5701","Roofing Membrane","not started"
"2020-10-15","68880da50f864d2881bdd80b","Excavation","in progress"
"2020-10-15","68880da50f864d2881bdd80b","Batterboards","not started"
"2020-10-15","68880da50f864d2881bdd80b","Vapor Barrier","not started"
"2020-10-15","68880da50f864d2881bdd80b","Underground Utilities","not started"
"2020-10-15","68880da50f864d2881bdd80b","Structural Steel","not started"
"2020-10-15","68880da50f864d2881bdd80b","Roofing","not started"
"2020-10-15","68880da50f864d2881bdd80b","Roof HVAC Units","not started"
"2020-10-15","68880da50f864d2881bdd80b","Roof HVAC Piping","not started"
"2020-10-15","68880da50f864d2881bdd80b","Tilt-Up Wall Panels","not started"
"2020-10-15","68880da50f864d2881bdd80b","Structural Piles","not started"
"2020-10-15","68880da50f864d2881bdd80b","Concrete Pour","not started"
"2020-10-15","68880da50f864d2881bdd80b","Concrete Formwork","not started"
"2020-10-15","68880da50f864d2881bdd80b","Concrete Rebar","not started"
"2020-10-15","68880da50f864d2881bdd80b","Concrete Foundation Pour","not started"
"2020-10-15","68880da50f864d2881bdd80b","Roofing Insulation","not started"
"2020-10-15","68880da50f864d2881bdd80b","Roofing Membrane","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Excavation","in progress"
"2020-10-15","6849c2e7f11830b69fc3882e","Batterboards","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Vapor Barrier","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Underground Utilities","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Structural Steel","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Roofing","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Roof HVAC Units","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Roof HVAC Piping","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Tilt-Up Wall Panels","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Structural Piles","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Concrete Pour","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Concrete Formwork","not started"
"2020-10-15","6849c2e7f11830b69fc3882e","Concrete Rebar","not started"
