location,section,level / floor,trade,state,start_date,complete_date,capture_date
Background-159,A,1,Wall Drywall Finish,complete,2025/06/13,2025/07/07,2025/08/08
Background-159,A,1,Wall Prime Paint,complete,,,2025/08/08
Background-159,A,1,In Wall Insulation,complete,2025/06/06,2025/06/13,2025/08/12
Background-159,A,1,Overhead Duct Insulation,complete,2025/07/07,2025/07/17,2025/08/12
Background-159,A,1,Overhead Duct Rough In,complete,2025/05/07,2025/08/01,2025/08/12
Background-159,A,1,Overhead Plumbing,not started,,,2025/08/12
Background-159,A,1,Wall Drywall,complete,2025/06/06,2025/06/13,2025/08/12
Background-159,A,1,Wall Drywall Finish,complete,2025/06/13,2025/07/07,2025/08/12
Background-159,A,1,Wall Prime Paint,complete,,,2025/08/12
BREAK AREA 232,C,1,Wall Drywall Finish,in progress,,,2025/04/17
BREAK AREA 232,C,1,Wall Drywall,in progress,,,2025/04/17
BREAK AREA 232,C,1,In Wall Insulation,in progress,,,2025/04/17
BREAK AREA 232,C,1,Overhead Duct Insulation,not started,,,2025/04/17
BREAK AREA 232,C,1,Overhead Duct Rough In,not started,,,2025/04/17
BREAK AREA 232,C,1,Overhead Plumbing,not started,,,2025/04/17
BREAK AREA 232,C,1,Wall Prime Paint,not started,,,2025/04/17
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,in progress,,2025/05/30,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,in progress,,2025/05/30,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/04/11
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,in progress,,2025/05/30,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,in progress,,2025/05/30,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/04/25
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,in progress,,2025/05/30,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,in progress,,2025/05/30,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/05/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,in progress,,2025/05/30,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,in progress,,2025/05/30,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/05/07
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,in progress,,2025/05/30,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,in progress,,2025/05/30,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/05/14
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,complete,,2025/05/30,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,in progress,,,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,in progress,,,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,not started,2025/06/06,2025/06/20,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/05/30
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,in progress,2025/06/06,2025/06/20,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/06/06
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,in progress,2025/06/06,2025/06/20,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/06/13
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,not started,,,2025/06/20
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/07/07
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/07/17
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,complete,,,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/07/25
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,complete,,,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/08/01
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,complete,,,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/08/06
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,no capture,,,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,no capture,,,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,no capture,,2025/05/30,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,no capture,2025/06/06,2025/06/20,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,no capture,,,2025/08/08
BREAK ROOM CONFERENCE 182,C,1,In Wall Insulation,no capture,,2025/05/30,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Insulation,in progress,,,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Overhead Duct Rough In,complete,,,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Overhead Plumbing,no capture,,,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall,complete,,2025/05/30,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Wall Drywall Finish,complete,2025/06/06,2025/06/20,2025/08/12
BREAK ROOM CONFERENCE 182,C,1,Wall Prime Paint,complete,,,2025/08/12
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Wall Drywall Finish,in progress,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Wall Drywall,complete,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,In Wall Insulation,complete,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Overhead Duct Insulation,not started,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Overhead Duct Rough In,in progress,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Overhead Plumbing,in progress,,,2025/04/17
CAPTAIN INVESTIGATIONS / MAJOR CASE 278,A,2,Wall Prime Paint,in progress,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Wall Drywall Finish,in progress,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Wall Drywall,complete,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,In Wall Insulation,complete,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Overhead Duct Insulation,not started,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Overhead Duct Rough In,in progress,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Overhead Plumbing,not started,,,2025/04/17
CAPTAIN OPERATIONS SUPPORT DIVISION 279,A,2,Wall Prime Paint,in progress,,,2025/04/17
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,no capture,2025/06/20,,2025/04/11
CENTRAL BREAKROOM 145,A,1,Wall Drywall,no capture,2025/05/07,2025/08/01,2025/04/11
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,no capture,2025/05/07,2025/08/01,2025/04/11
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,no capture,,2025/07/25,2025/04/11
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/04/11
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,no capture,2025/07/07,2025/07/25,2025/04/11
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,no capture,,,2025/04/11
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/04/25
CENTRAL BREAKROOM 145,A,1,Wall Drywall,not started,2025/05/07,2025/08/01,2025/04/25
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,not started,2025/05/07,2025/08/01,2025/04/25
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,not started,,2025/07/25,2025/04/25
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in progress,,,2025/04/25
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/04/25
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/04/25
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/05/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall,not started,2025/05/07,2025/08/01,2025/05/06
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,not started,2025/05/07,2025/08/01,2025/05/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,not started,,2025/07/25,2025/05/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in progress,,,2025/05/06
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/05/06
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/05/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/05/07
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/05/07
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in progress,2025/05/07,2025/08/01,2025/05/07
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,not started,,2025/07/25,2025/05/07
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in progress,,,2025/05/07
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/05/07
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/05/07
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/05/14
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/05/14
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in progress,2025/05/07,2025/08/01,2025/05/14
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,not started,,2025/07/25,2025/05/14
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in progress,,,2025/05/14
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/05/14
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/05/14
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in progress,2025/05/07,2025/08/01,2025/05/30
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,not started,,2025/07/25,2025/05/30
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in progress,,,2025/05/30
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/05/30
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/05/30
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/05/30
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/05/30
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,no capture,2025/05/07,2025/08/01,2025/06/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,no capture,,2025/07/25,2025/06/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/06/06
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/06/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/06/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/06/06
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/06/06
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,no capture,2025/05/07,2025/08/01,2025/06/13
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,no capture,,2025/07/25,2025/06/13
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/06/13
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/06/13
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/06/13
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,not started,2025/06/20,,2025/06/13
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/06/13
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,no capture,2025/05/07,2025/08/01,2025/06/20
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,in progress,,2025/07/25,2025/06/20
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/06/20
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,not started,2025/07/07,2025/07/25,2025/06/20
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/06/20
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/06/20
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/06/20
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,no capture,2025/05/07,2025/08/01,2025/07/07
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,in progress,,2025/07/25,2025/07/07
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/07/07
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,in progress,2025/07/07,2025/07/25,2025/07/07
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/07/07
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/07/07
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/07/07
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in progress,2025/05/07,2025/08/01,2025/07/17
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,in progress,,2025/07/25,2025/07/17
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/07/17
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,in progress,2025/07/07,2025/07/25,2025/07/17
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/07/17
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/07/17
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/07/17
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in progress,2025/05/07,2025/08/01,2025/07/25
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/07/25,2025/07/25
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/07/25
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,2025/07/07,2025/07/25,2025/07/25
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in progress,2025/05/07,2025/08/01,2025/07/25
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/07/25
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/07/25
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,complete,2025/05/07,2025/08/01,2025/08/01
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/07/25,2025/08/01
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/08/01
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,2025/07/07,2025/07/25,2025/08/01
CENTRAL BREAKROOM 145,A,1,Wall Drywall,complete,2025/05/07,2025/08/01,2025/08/01
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/08/01
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/08/01
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,complete,2025/05/07,2025/08/01,2025/08/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/07/25,2025/08/06
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/08/06
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,2025/07/07,2025/07/25,2025/08/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall,complete,2025/05/07,2025/08/01,2025/08/06
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/08/06
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/08/06
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,complete,2025/05/07,2025/08/01,2025/08/08
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/07/25,2025/08/08
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/08/08
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,2025/07/07,2025/07/25,2025/08/08
CENTRAL BREAKROOM 145,A,1,Wall Drywall,complete,2025/05/07,2025/08/01,2025/08/08
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/08/08
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/08/08
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,complete,2025/05/07,2025/08/01,2025/08/12
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/07/25,2025/08/12
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,no capture,,,2025/08/12
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,2025/07/07,2025/07/25,2025/08/12
CENTRAL BREAKROOM 145,A,1,Wall Drywall,complete,2025/05/07,2025/08/01,2025/08/12
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in progress,2025/06/20,,2025/08/12
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,not started,,,2025/08/12
CHIEF 267,A,2,Wall Drywall Finish,in progress,,,2025/04/17
CHIEF 267,A,2,Wall Drywall,complete,,,2025/04/17
CHIEF 267,A,2,In Wall Insulation,complete,,,2025/04/17
CHIEF 267,A,2,Overhead Duct Insulation,not started,,,2025/04/17
CHIEF 267,A,2,Overhead Duct Rough In,in progress,,,2025/04/17
CHIEF 267,A,2,Overhead Plumbing,not started,,,2025/04/17
