location,section,level / floor,trade,state,start_date,complete_date,capture_date
Room 329,C,1,Overhead Plumbing,in progress,,,2025/02/13
Room 329,C,1,Wall Prime Paint,not started,,,2025/02/13
Room 329,C,1,In Wall Insulation,complete,,2025/03/01,2025/03/01
Room 329,C,1,Overhead Duct Insulation,in progress,,,2025/03/01
Room 329,C,1,Overhead Duct Rough In,in progress,,,2025/03/01
Room 329,C,1,Overhead Plumbing,in progress,,,2025/03/01
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/03/01
Room 329,C,1,Wall Drywall Finish,not started,2025/03/08,2025/03/22,2025/03/01
Room 329,C,1,Wall Prime Paint,not started,,,2025/03/01
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/03/08
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/03/08
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/03/08
Room 329,C,1,Overhead Plumbing,no capture,,,2025/03/08
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/03/08
Room 329,C,1,Wall Drywall Finish,in progress,2025/03/08,2025/03/22,2025/03/08
Room 329,C,1,Wall Prime Paint,not started,,,2025/03/08
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/03/15
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/03/15
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/03/15
Room 329,C,1,Overhead Plumbing,no capture,,,2025/03/15
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/03/15
Room 329,C,1,Wall Drywall Finish,in progress,2025/03/08,2025/03/22,2025/03/15
Room 329,C,1,Wall Prime Paint,not started,,,2025/03/15
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/03/22
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/03/22
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/03/22
Room 329,C,1,Overhead Plumbing,no capture,,,2025/03/22
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/03/22
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/03/22
Room 329,C,1,Wall Prime Paint,not started,,,2025/03/22
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/04/08
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/04/08
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/04/08
Room 329,C,1,Overhead Plumbing,no capture,,,2025/04/08
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/04/08
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/04/08
Room 329,C,1,Wall Prime Paint,complete,,,2025/04/08
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/04/18
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/04/18
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 329,C,1,Overhead Plumbing,no capture,,,2025/04/18
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/04/18
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/04/18
Room 329,C,1,Wall Prime Paint,complete,,,2025/04/18
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/04/26
Room 329,C,1,Overhead Duct Insulation,in progress,,,2025/04/26
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/04/26
Room 329,C,1,Overhead Plumbing,complete,,,2025/04/26
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/04/26
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/04/26
Room 329,C,1,Wall Prime Paint,complete,,,2025/04/26
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/05/03
Room 329,C,1,Overhead Duct Insulation,in progress,,,2025/05/03
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 329,C,1,Overhead Plumbing,complete,,,2025/05/03
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/05/03
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/05/03
Room 329,C,1,Wall Prime Paint,complete,,,2025/05/03
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/05/08
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/05/08
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 329,C,1,Overhead Plumbing,complete,,,2025/05/08
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/05/08
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/05/08
Room 329,C,1,Wall Prime Paint,complete,,,2025/05/08
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/05/10
Room 329,C,1,Overhead Duct Insulation,no capture,,,2025/05/10
Room 329,C,1,Overhead Duct Rough In,no capture,,,2025/05/10
Room 329,C,1,Overhead Plumbing,no capture,,,2025/05/10
Room 329,C,1,Wall Drywall,no capture,,2025/03/01,2025/05/10
Room 329,C,1,Wall Drywall Finish,no capture,2025/03/08,2025/03/22,2025/05/10
Room 329,C,1,Wall Prime Paint,no capture,,,2025/05/10
Room 329,C,1,In Wall Insulation,no capture,,2025/03/01,2025/05/14
Room 329,C,1,Overhead Duct Insulation,in progress,,,2025/05/14
Room 329,C,1,Overhead Duct Rough In,complete,,,2025/05/14
Room 329,C,1,Overhead Plumbing,no capture,,,2025/05/14
Room 329,C,1,Wall Drywall,complete,,2025/03/01,2025/05/14
Room 329,C,1,Wall Drywall Finish,complete,2025/03/08,2025/03/22,2025/05/14
Room 329,C,1,Wall Prime Paint,complete,,,2025/05/14
Room 330,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 330,A,2,Wall Drywall,complete,,,2025/01/17
Room 330,A,2,In Wall Insulation,complete,,,2025/01/17
Room 330,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 330,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 330,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 330,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 331,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 331,A,2,Wall Drywall,complete,,,2025/01/17
Room 331,A,2,In Wall Insulation,complete,,,2025/01/17
Room 331,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 331,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 331,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 331,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 332,A,1,Wall Drywall Finish,no capture,2025/03/22,,2025/01/11
Room 332,A,1,Wall Drywall,no capture,2025/02/06,2025/05/03,2025/01/11
Room 332,A,1,In Wall Insulation,no capture,2025/02/06,2025/05/03,2025/01/11
Room 332,A,1,Overhead Duct Insulation,no capture,,2025/04/26,2025/01/11
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/01/11
Room 332,A,1,Overhead Plumbing,no capture,2025/04/08,2025/04/26,2025/01/11
Room 332,A,1,Wall Prime Paint,no capture,,,2025/01/11
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/01/25
Room 332,A,1,Wall Drywall,not started,2025/02/06,2025/05/03,2025/01/25
Room 332,A,1,In Wall Insulation,not started,2025/02/06,2025/05/03,2025/01/25
Room 332,A,1,Overhead Duct Insulation,not started,,2025/04/26,2025/01/25
Room 332,A,1,Overhead Duct Rough In,in progress,,,2025/01/25
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/01/25
Room 332,A,1,Wall Prime Paint,not started,,,2025/01/25
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/02/05
Room 332,A,1,Wall Drywall,not started,2025/02/06,2025/05/03,2025/02/05
Room 332,A,1,In Wall Insulation,not started,2025/02/06,2025/05/03,2025/02/05
Room 332,A,1,Overhead Duct Insulation,not started,,2025/04/26,2025/02/05
Room 332,A,1,Overhead Duct Rough In,in progress,,,2025/02/05
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/02/05
Room 332,A,1,Wall Prime Paint,not started,,,2025/02/05
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/02/06
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/02/06
Room 332,A,1,In Wall Insulation,in progress,2025/02/06,2025/05/03,2025/02/06
Room 332,A,1,Overhead Duct Insulation,not started,,2025/04/26,2025/02/06
Room 332,A,1,Overhead Duct Rough In,in progress,,,2025/02/06
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/02/06
Room 332,A,1,Wall Prime Paint,not started,,,2025/02/06
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/02/13
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/02/13
Room 332,A,1,In Wall Insulation,in progress,2025/02/06,2025/05/03,2025/02/13
Room 332,A,1,Overhead Duct Insulation,not started,,2025/04/26,2025/02/13
Room 332,A,1,Overhead Duct Rough In,in progress,,,2025/02/13
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/02/13
Room 332,A,1,Wall Prime Paint,not started,,,2025/02/13
Room 332,A,1,In Wall Insulation,in progress,2025/02/06,2025/05/03,2025/03/01
Room 332,A,1,Overhead Duct Insulation,not started,,2025/04/26,2025/03/01
Room 332,A,1,Overhead Duct Rough In,in progress,,,2025/03/01
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/03/01
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/03/01
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/03/01
Room 332,A,1,Wall Prime Paint,not started,,,2025/03/01
Room 332,A,1,In Wall Insulation,no capture,2025/02/06,2025/05/03,2025/03/08
Room 332,A,1,Overhead Duct Insulation,no capture,,2025/04/26,2025/03/08
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/03/08
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/03/08
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/03/08
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/03/08
Room 332,A,1,Wall Prime Paint,not started,,,2025/03/08
Room 332,A,1,In Wall Insulation,no capture,2025/02/06,2025/05/03,2025/03/15
Room 332,A,1,Overhead Duct Insulation,no capture,,2025/04/26,2025/03/15
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/03/15
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/03/15
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/03/15
Room 332,A,1,Wall Drywall Finish,not started,2025/03/22,,2025/03/15
Room 332,A,1,Wall Prime Paint,not started,,,2025/03/15
Room 332,A,1,In Wall Insulation,no capture,2025/02/06,2025/05/03,2025/03/22
Room 332,A,1,Overhead Duct Insulation,in progress,,2025/04/26,2025/03/22
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/03/22
Room 332,A,1,Overhead Plumbing,not started,2025/04/08,2025/04/26,2025/03/22
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/03/22
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/03/22
Room 332,A,1,Wall Prime Paint,not started,,,2025/03/22
Room 332,A,1,In Wall Insulation,no capture,2025/02/06,2025/05/03,2025/04/08
Room 332,A,1,Overhead Duct Insulation,in progress,,2025/04/26,2025/04/08
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/04/08
Room 332,A,1,Overhead Plumbing,in progress,2025/04/08,2025/04/26,2025/04/08
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/04/08
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/04/08
Room 332,A,1,Wall Prime Paint,not started,,,2025/04/08
Room 332,A,1,In Wall Insulation,in progress,2025/02/06,2025/05/03,2025/04/18
Room 332,A,1,Overhead Duct Insulation,in progress,,2025/04/26,2025/04/18
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 332,A,1,Overhead Plumbing,in progress,2025/04/08,2025/04/26,2025/04/18
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/04/18
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/04/18
Room 332,A,1,Wall Prime Paint,not started,,,2025/04/18
Room 332,A,1,In Wall Insulation,in progress,2025/02/06,2025/05/03,2025/04/26
Room 332,A,1,Overhead Duct Insulation,complete,,2025/04/26,2025/04/26
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/04/26
Room 332,A,1,Overhead Plumbing,complete,2025/04/08,2025/04/26,2025/04/26
Room 332,A,1,Wall Drywall,in progress,2025/02/06,2025/05/03,2025/04/26
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/04/26
Room 332,A,1,Wall Prime Paint,not started,,,2025/04/26
Room 332,A,1,In Wall Insulation,complete,2025/02/06,2025/05/03,2025/05/03
Room 332,A,1,Overhead Duct Insulation,complete,,2025/04/26,2025/05/03
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 332,A,1,Overhead Plumbing,complete,2025/04/08,2025/04/26,2025/05/03
Room 332,A,1,Wall Drywall,complete,2025/02/06,2025/05/03,2025/05/03
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/05/03
Room 332,A,1,Wall Prime Paint,not started,,,2025/05/03
Room 332,A,1,In Wall Insulation,complete,2025/02/06,2025/05/03,2025/05/08
Room 332,A,1,Overhead Duct Insulation,complete,,2025/04/26,2025/05/08
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 332,A,1,Overhead Plumbing,complete,2025/04/08,2025/04/26,2025/05/08
Room 332,A,1,Wall Drywall,complete,2025/02/06,2025/05/03,2025/05/08
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/05/08
Room 332,A,1,Wall Prime Paint,not started,,,2025/05/08
Room 332,A,1,In Wall Insulation,complete,2025/02/06,2025/05/03,2025/05/10
Room 332,A,1,Overhead Duct Insulation,complete,,2025/04/26,2025/05/10
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/05/10
Room 332,A,1,Overhead Plumbing,complete,2025/04/08,2025/04/26,2025/05/10
Room 332,A,1,Wall Drywall,complete,2025/02/06,2025/05/03,2025/05/10
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/05/10
Room 332,A,1,Wall Prime Paint,not started,,,2025/05/10
Room 332,A,1,In Wall Insulation,complete,2025/02/06,2025/05/03,2025/05/14
Room 332,A,1,Overhead Duct Insulation,complete,,2025/04/26,2025/05/14
Room 332,A,1,Overhead Duct Rough In,no capture,,,2025/05/14
Room 332,A,1,Overhead Plumbing,complete,2025/04/08,2025/04/26,2025/05/14
Room 332,A,1,Wall Drywall,complete,2025/02/06,2025/05/03,2025/05/14
Room 332,A,1,Wall Drywall Finish,in progress,2025/03/22,,2025/05/14
Room 332,A,1,Wall Prime Paint,not started,,,2025/05/14
Room 333,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 333,A,2,Wall Drywall,complete,,,2025/01/17
Room 333,A,2,In Wall Insulation,complete,,,2025/01/17
Room 333,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 333,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 333,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 333,A,2,Wall Prime Paint,not started,,,2025/01/17
Room 334,A,2,Wall Drywall Finish,not started,,,2025/01/17
Room 334,A,2,Wall Drywall,not started,,,2025/01/17
Room 334,A,2,In Wall Insulation,in progress,,,2025/01/17
Room 334,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 334,A,2,Overhead Duct Rough In,not started,,,2025/01/17
Room 334,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 334,A,2,Wall Prime Paint,not started,,,2025/01/17
Room 335,A,2,Wall Drywall Finish,no capture,,,2025/01/17
Room 335,A,2,Wall Drywall,no capture,,,2025/01/17
Room 335,A,2,In Wall Insulation,no capture,,,2025/01/17
Room 335,A,2,Overhead Duct Insulation,no capture,,,2025/01/17
Room 335,A,2,Overhead Duct Rough In,no capture,,,2025/01/17
Room 335,A,2,Overhead Plumbing,no capture,,,2025/01/17
Room 335,A,2,Wall Prime Paint,no capture,,,2025/01/17
Room 336,A,1,Wall Drywall Finish,complete,,,2025/01/11
Room 336,A,1,Wall Drywall,complete,,,2025/01/11
Room 336,A,1,In Wall Insulation,complete,,,2025/01/11
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/01/11
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/01/11
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/01/11
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/01/11
Room 336,A,1,Wall Drywall Finish,complete,,,2025/01/25
Room 336,A,1,Wall Drywall,complete,,,2025/01/25
Room 336,A,1,In Wall Insulation,complete,,,2025/01/25
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/01/25
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/01/25
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/01/25
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/01/25
Room 336,A,1,Wall Drywall Finish,complete,,,2025/02/05
Room 336,A,1,Wall Drywall,complete,,,2025/02/05
Room 336,A,1,In Wall Insulation,complete,,,2025/02/05
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/02/05
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/02/05
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/02/05
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/02/05
Room 336,A,1,Wall Drywall Finish,complete,,,2025/02/06
Room 336,A,1,Wall Drywall,complete,,,2025/02/06
Room 336,A,1,In Wall Insulation,complete,,,2025/02/06
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/02/06
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/02/06
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/02/06
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/02/06
Room 336,A,1,Wall Drywall Finish,complete,,,2025/02/13
Room 336,A,1,Wall Drywall,complete,,,2025/02/13
Room 336,A,1,In Wall Insulation,complete,,,2025/02/13
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/02/13
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/02/13
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/02/13
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/02/13
Room 336,A,1,In Wall Insulation,complete,,,2025/03/01
Room 336,A,1,Overhead Duct Insulation,in progress,,,2025/03/01
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/03/01
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/03/01
Room 336,A,1,Wall Drywall,complete,,,2025/03/01
Room 336,A,1,Wall Drywall Finish,complete,,,2025/03/01
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/03/01
Room 336,A,1,In Wall Insulation,no capture,,,2025/03/08
Room 336,A,1,Overhead Duct Insulation,no capture,,,2025/03/08
Room 336,A,1,Overhead Duct Rough In,no capture,,2025/05/08,2025/03/08
Room 336,A,1,Overhead Plumbing,no capture,,2025/04/26,2025/03/08
Room 336,A,1,Wall Drywall,complete,,,2025/03/08
Room 336,A,1,Wall Drywall Finish,complete,,,2025/03/08
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/03/08
Room 336,A,1,In Wall Insulation,no capture,,,2025/03/15
Room 336,A,1,Overhead Duct Insulation,no capture,,,2025/03/15
Room 336,A,1,Overhead Duct Rough In,no capture,,2025/05/08,2025/03/15
Room 336,A,1,Overhead Plumbing,no capture,,2025/04/26,2025/03/15
Room 336,A,1,Wall Drywall,complete,,,2025/03/15
Room 336,A,1,Wall Drywall Finish,complete,,,2025/03/15
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/03/15
Room 336,A,1,In Wall Insulation,no capture,,,2025/03/22
Room 336,A,1,Overhead Duct Insulation,no capture,,,2025/03/22
Room 336,A,1,Overhead Duct Rough In,no capture,,2025/05/08,2025/03/22
Room 336,A,1,Overhead Plumbing,no capture,,2025/04/26,2025/03/22
Room 336,A,1,Wall Drywall,complete,,,2025/03/22
Room 336,A,1,Wall Drywall Finish,complete,,,2025/03/22
Room 336,A,1,Wall Prime Paint,in progress,,2025/04/08,2025/03/22
Room 336,A,1,In Wall Insulation,no capture,,,2025/04/08
Room 336,A,1,Overhead Duct Insulation,complete,,,2025/04/08
Room 336,A,1,Overhead Duct Rough In,no capture,,2025/05/08,2025/04/08
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/04/08
Room 336,A,1,Wall Drywall,complete,,,2025/04/08
Room 336,A,1,Wall Drywall Finish,complete,,,2025/04/08
Room 336,A,1,Wall Prime Paint,complete,,2025/04/08,2025/04/08
Room 336,A,1,In Wall Insulation,no capture,,,2025/04/18
Room 336,A,1,Overhead Duct Insulation,complete,,,2025/04/18
Room 336,A,1,Overhead Duct Rough In,no capture,,2025/05/08,2025/04/18
Room 336,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/04/18
Room 336,A,1,Wall Drywall,complete,,,2025/04/18
Room 336,A,1,Wall Drywall Finish,complete,,,2025/04/18
Room 336,A,1,Wall Prime Paint,complete,,2025/04/08,2025/04/18
Room 336,A,1,In Wall Insulation,no capture,,,2025/04/26
Room 336,A,1,Overhead Duct Insulation,complete,,,2025/04/26
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/04/26
Room 336,A,1,Overhead Plumbing,complete,,2025/04/26,2025/04/26
Room 336,A,1,Wall Drywall,complete,,,2025/04/26
Room 336,A,1,Wall Drywall Finish,complete,,,2025/04/26
Room 336,A,1,Wall Prime Paint,complete,,2025/04/08,2025/04/26
Room 336,A,1,In Wall Insulation,no capture,,,2025/05/03
Room 336,A,1,Overhead Duct Insulation,complete,,,2025/05/03
Room 336,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/05/03
Room 336,A,1,Overhead Plumbing,complete,,2025/04/26,2025/05/03
Room 336,A,1,Wall Drywall,complete,,,2025/05/03
